Source Node	Target Node	Interaction Type
Lamc1	Lamc1	Undirected
Lamc1	Nid1	Undirected
CKS2	CKS2	Undirected
DPEP1	DPEP1	Undirected
PARP1	CASP3	Undirected
PARP1	MED6	Undirected
PARP1	RARA	Undirected
PARP1	PARP1	Undirected
PARP1	CASP7	Undirected
PARP1	TOP1	Undirected
Map2k4	Mapk14	Undirected
IL1R1	IL1B	Undirected
IL1R1	IL1RN	Undirected
Nf2	Pak1	Undirected
POLR2G	POLR2E	Undirected
POLR2G	POLR2C	Undirected
POLR2G	POLR2A	Undirected
POLR2G	POLR2G	Undirected
FNTB	FNTA	Undirected
Cabp4	Cacna1f	Undirected
Pggt1b	Pggt1b	Undirected
Pggt1b	Fnta	Undirected
RUVBL2	HDAC1	Undirected
RUVBL2	HDAC4	Undirected
RUVBL2	BCL3	Undirected
Stx8	Vti1a	Undirected
Stx8	Vamp8	Undirected
Cbx1	Cbx5	Undirected
Siglece	Sirpa	Undirected
RELA	CHEK1	Undirected
RELA	FOS	Undirected
RELA	NFKBIA	Undirected
RELA	CHUK	Undirected
RELA	JUN	Undirected
Ube4b	Vcp	Undirected
TRAF2	MALT1	Undirected
TRAF2	MAP4K2	Undirected
TRAF2	LTBR	Undirected
TRAF2	TRADD	Undirected
TRAF2	TRAF2	Undirected
TRAF2	TNFRSF1B	Undirected
TRAF2	TRAF1	Undirected
Pctk1	Cdk5r1	Undirected
TEGT	BAD	Undirected
Sh3pxd2a	Adam12	Undirected
Sh3pxd2a	Adam19	Undirected
Sh3pxd2a	Adam15	Undirected
UXT	SKP2	Undirected
LSM1	PSMB5	Undirected
LSM1	HSP90AA1	Undirected
LSM1	ADIPOR2	Undirected
LSM1	C3orf60	Undirected
LSM1	EXOSC6	Undirected
LSM1	LSM4	Undirected
LSM1	LSM3	Undirected
LSM1	LSM2	Undirected
LSM1	UXT	Undirected
LSM1	PSMB8	Undirected
LSM1	VPS11	Undirected
LSM1	GRHPR	Undirected
LSM1	EXOSC8	Undirected
LSM1	NARS	Undirected
Oprd1	Oprd1	Undirected
GOLGA5	CUX1	Undirected
PAK2	PAK2	Undirected
Ipo11	Ube2e3	Undirected
Ipo11	Rpl12	Undirected
EP300	TBP	Undirected
EP300	GTF2B	Undirected
EP300	H3F3A	Undirected
EP300	RELA	Undirected
EP300	EP300	Undirected
EP300	MYOD1	Undirected
EP300	MAML1	Undirected
EP300	SMAD2	Undirected
Prkcb1	Prkcb1	Undirected
ABCD3	ABCD2	Undirected
ABCD3	ABCD3	Undirected
NR5A2	NR5A2	Undirected
NR5A2	NR0B2	Undirected
S100A10	S100A10	Undirected
MTNR1B	MTNR1B	Undirected
UPF2	DCP2	Undirected
UPF2	DCP1B	Undirected
UPF2	EXOSC10	Undirected
UPF2	PHB2	Undirected
UPF2	ZFP36	Undirected
UPF2	ZNF408	Undirected
UPF2	RPL5	Undirected
UPF2	XRN2	Undirected
UPF2	MAP1LC3B	Undirected
UPF2	LSM1	Undirected
UPF2	UPF2	Undirected
UPF2	NOB1	Undirected
UPF2	EXOSC6	Undirected
UPF2	SKIV2L2	Undirected
UPF2	EXOSC1	Undirected
UPF2	EXOSC8	Undirected
UPF2	RPS25	Undirected
MBD3	MTA2	Undirected
MBD3	HDAC1	Undirected
Dbf4	Orc4l	Undirected
Irs1	INSR	Undirected
Irs1	Jak2	Undirected
TP53BP2	TP53	Undirected
Plk3	Sipa1l1	Undirected
PDHB	PDHA1	Undirected
PDHB	PDHB	Undirected
LAT	PLCG1	Undirected
LAT	GRAP2	Undirected
LAT	GRAP	Undirected
LAT	GRB2	Undirected
Cdc45l	Mcm7	Undirected
Cdc45l	Mcm6	Undirected
Cdc45l	Orc1l	Undirected
Cdc45l	Mcm3	Undirected
Cdc45l	Orc6l	Undirected
Syn2	Syn2	Undirected
Syn2	Syn1	Undirected
Syn2	Syn3	Undirected
Fndc5	Pts	Undirected
TP73	TP73	Undirected
NEDD8	UBA3	Undirected
NEDD8	NAE1	Undirected
Atp5c1	Atp5b	Undirected
Atp5c1	Atp5a1	Undirected
Taf13	Taf11	Undirected
REV3L	MAD2L2	Undirected
ITGA8	ITGB1	Undirected
Furin	Flna	Undirected
Magi2	Magi2	Undirected
Trp53inp1	Trp53	Undirected
Trp53inp1	Hipk2	Undirected
Shmt1	Shmt1	Undirected
LIN9	RBL2	Undirected
Atf4	Rps6ka3	Undirected
EPHB2	ACP1	Undirected
MKNK1	EIF4G1	Undirected
Thoc4	Nxf1	Undirected
2900024C23Rik	Trip13	Undirected
Ptprr	Mapk1	Undirected
Ptprr	Mapk3	Undirected
Ptprr	Mapk14	Undirected
RFX4	RFX4	Undirected
TOP1	SFPQ	Undirected
TYK2	IFNAR1	Undirected
Med28	Med30	Undirected
DSP	DSP	Undirected
Igfals	Pdcd6	Undirected
HLA-B	HLA-B	Undirected
9530058B02Rik	Tfg	Undirected
Lyn	Hcls1	Undirected
Orc4l	Orc5l	Undirected
Orc4l	Orc6l	Undirected
Lnx1	Lnx2	Undirected
CLSTN1	MCM3AP	Undirected
CLSTN1	SETDB1	Undirected
Src	Afap1	Undirected
Src	Sirpa	Undirected
5730528L13Rik	5730528L13Rik	Undirected
ALAS2	SUCLA2	Undirected
Casp8ap2	Sumo1	Undirected
PTPRC	PTPRC	Undirected
PTPRC	PTPRCAP	Undirected
Grap2	Shc1	Undirected
KIAA0319	FEM1B	Undirected
Prdx3	Prdx3	Undirected
REV3L	MAD2L2	Undirected
LDB3	MYOZ2	Undirected
LDB3	MYOZ3	Undirected
LDB3	MYOZ1	Undirected
Bmf	Bnc1	Undirected
Bmf	Bcl2a1a	Undirected
Tnfrsf11a	Traf6	Undirected
Tnfrsf11a	Traf1	Undirected
Tnfrsf11a	Traf2	Undirected
Tnfrsf11a	Traf3	Undirected
Tnfrsf11a	Traf5	Undirected
BMPR2	Bmpr1b	Undirected
BMPR2	BMPR2	Undirected
BMPR2	BMPR1A	Undirected
Map4k1	Map3k11	Undirected
Epb4.1l1	Itpr1	Undirected
Gria2	Canx	Undirected
Pycrl	Pycrl	Undirected
H2-Eb1	H2-Ea	Undirected
H2-Eb1	H2-Eb1	Undirected
Kcnj4	Dlg4	Undirected
Cybb	Cyba	Undirected
Lcp1	Lcp1	Undirected
ZNF33B	HAP1	Undirected
SLC9A3R2	ADRB2	Undirected
CHMP4A	CHMP4C	Undirected
CHMP4A	CHMP6	Undirected
IGSF1	RANBP10	Undirected
RECQL5	TOP3B	Undirected
RECQL5	TOP3A	Undirected
Tfg	Tfg	Undirected
Tfg	Scp2	Undirected
H2-Ab1	Tcrb-V8.2	Undirected
GEMIN4	CALCOCO2	Undirected
GEMIN4	SQSTM1	Undirected
GEMIN4	PIAS3	Undirected
GEMIN4	SPRY1	Undirected
Slc17a1	Pdzd3	Undirected
Slc17a1	Rgs3	Undirected
Slc17a1	Hsp90aa1	Undirected
Slc17a1	Hsp90ab1	Undirected
Slc17a1	Pdzk1	Undirected
Slc17a1	Slc9a3r1	Undirected
Mapk1ip1	Mapk1ip1	Undirected
Numb	Lnx1	Undirected
PRKCQ	GLRX3	Undirected
Klhdc2	Trip13	Undirected
PLXNA2	UBAP2L	Undirected
PLXNA2	IFT80	Undirected
PLXNA2	FNBP4	Undirected
PLXNA2	KIAA1199	Undirected
ANKRD11	NCOA2	Undirected
ANKRD11	HDAC3	Undirected
PDCD6IP	CHMP4C	Undirected
PDCD6IP	CHMP4B	Undirected
PDCD6IP	CHMP4A	Undirected
PDCD6IP	PDCD6IP	Undirected
NCOA1	Esr2	Undirected
NCOA1	PPARA	Undirected
NCOA1	AR	Undirected
NCOA1	NR3C1	Undirected
Hps5	Hps6	Undirected
Lsm7	Lsm5	Undirected
Bcl2l11	Bcl2	Undirected
Bcl2l11	Mcl1	Undirected
Bcl2l11	Bcl2a1	Undirected
Bcl2l11	Bcl2l2	Undirected
Cda	Cda	Undirected
Rab6a	Nsf	Undirected
Nde1	2310047M10Rik	Undirected
D2Ertd750e	2310047M10Rik	Undirected
Shc1	Ptpn12	Undirected
Gnpat	Pts	Undirected
ATM	AP1B1	Undirected
Ms4a10	2010107G23Rik	Undirected
RBL1	BRF1	Undirected
CASP8	CASP7	Undirected
TRDV2	HLA-B	Undirected
Tprgl	Tprgl	Undirected
Mcm4	Rpa3	Undirected
Mcm4	Mcm6	Undirected
Mcm4	Orc5l	Undirected
Mcm4	Orc1l	Undirected
Mcm4	Orc2l	Undirected
Mcm4	Dbf4	Undirected
Mcm4	Orc4l	Undirected
Mcm4	Mcm4	Undirected
Mcm4	Orc3l	Undirected
Trip13	Trip13	Undirected
Vps28	Glcci1	Undirected
Lilrb4	PTPN11	Undirected
Lilrb4	PTPN6	Undirected
Mocs2	Mocs2	Undirected
IL9R	HTATIP	Undirected
EED	YY1	Undirected
COL4A1	COL4A1	Undirected
STK36	MAST2	Undirected
Zdhhc18	Zdhhc18	Undirected
TRPC3	ITPR3	Undirected
IPO13	PAX6	Undirected
IPO13	CRX	Undirected
FZD1	WNT3A	Undirected
FZD1	WNT5A	Undirected
2310061N02Rik	Plscr2	Undirected
Smad4	Eif4enif1	Undirected
DDX3X	NUP62	Undirected
DDX3X	XPO1	Undirected
MICAL3	RAB1B	Undirected
Tspan4	Cldn11	Undirected
CD38	LCK	Undirected
Arl6ip5	2010107G23Rik	Undirected
Epb4.1l2	Fkbp2	Undirected
Pik3r1	Irs1	Undirected
Pik3r1	Insr	Undirected
Tspan3	Itgb1	Undirected
Synj2	Amph	Undirected
Synj2	Bin1	Undirected
Mnd1	Rad51	Undirected
Ptpra	Prkcb1	Undirected
Qk	Cdkn1b	Undirected
TGFB1	TGFB1	Undirected
Drd2	Ppp1r9b	Undirected
NRCAM	MAGI3	Undirected
NRCAM	HSPA12A	Undirected
Hprt1	Hprt1	Undirected
Smad1	Eif4enif1	Undirected
Shank1	Lphn1	Undirected
LHCGR	CANX	Undirected
NRXN1	SIPA1L1	Undirected
NRXN1	PDZD2	Undirected
Hdac9	Ctbp1	Undirected
Fau	Tfg	Undirected
JAK3	JAK3	Undirected
TCF21	TCF12	Undirected
Shank2	Lphn1	Undirected
CBX4	CBX4	Undirected
CBX4	CTBP1	Undirected
CBX4	SUMO1	Undirected
Cnn3	Lcp1	Undirected
MCM7	RBL2	Undirected
MCM7	RB1	Undirected
Mllt4	EPHB3	Undirected
Mllt4	Epha7	Undirected
Mllt4	EPHB6	Undirected
Mllt4	Ephb2	Undirected
Mllt4	Epha6	Undirected
Mllt4	Ssx2ip	Undirected
Smad2	Eif4enif1	Undirected
Atp5b	Atp5a1	Undirected
WARS	EEF1A1	Undirected
B2m	H2-Q1	Undirected
Med26	Sssca1	Undirected
PML	DAXX	Undirected
2310046K01Rik	Trip13	Undirected
AATF	RB1	Undirected
AATF	POLR2J	Undirected
PYGL	PYGL	Undirected
DVL1	DYNLT1	Undirected
DVL1	DVL1	Undirected
DVL1	Axin1	Undirected
DVL1	PPM1A	Undirected
Ep300	Smad3	Undirected
EP300	Plagl1	Undirected
Map2k7	Mapk8	Undirected
Pts	Pts	Undirected
EPHB1	NCK1	Undirected
CFLAR	FADD	Undirected
Tcf21	Tcfe2a	Undirected
SGCD	FLNC	Undirected
SGCD	SGCG	Undirected
SGCD	SGCA	Undirected
COPS6	COPS6	Undirected
COPS6	COPS3	Undirected
IGHA2	EGFR	Undirected
ATN1	WWP2	Undirected
ATN1	ITCH	Undirected
ATN1	WWP1	Undirected
ATN1	MAGI2	Undirected
Syt9	Stx1a	Undirected
PUM2	IKZF5	Undirected
Alad	Alad	Undirected
EZR	ICAM2	Undirected
Dtna	Dmd	Undirected
HSPA4	KPNA2	Undirected
Stx1a	SNPH	Undirected
Rnf135	Tfg	Undirected
Dsg1a	Jup	Undirected
TBC1D4	EP400	Undirected
TBC1D4	RBM12	Undirected
TBC1D4	TET2	Undirected
CR2	C3	Undirected
CR2	CR2	Undirected
Cnksr2	Magi2	Undirected
Cnksr2	Dlgap2	Undirected
Enah	Pfn1	Undirected
Enah	Zyx	Undirected
Enah	Abl1	Undirected
Enah	Vcl	Undirected
Ep300	Pcaf	Undirected
Ep300	Rela	Undirected
Kifap3	Spna2	Undirected
Ldb3	Prkca	Undirected
Ldb3	Prkce	Undirected
Ldb3	Prkcd	Undirected
Ldb3	Prkcc	Undirected
Ldb3	Prkcb1	Undirected
Cdc42	Mcf2l	Undirected
FSHR	CANX	Undirected
Mdm2	Trp53	Undirected
Sds	Sds	Undirected
Map1b	Map1b	Undirected
Map1b	Tubb2b	Undirected
PPP5C	PPP5C	Undirected
Shank3	Dlgap4	Undirected
Shank3	Dlgap1	Undirected
Shank3	Dlgap2	Undirected
Shank3	Dlg4	Undirected
Shank3	Dlgap3	Undirected
Grm1	Trpc1	Undirected
Tek	Dok2	Undirected
Tek	Grb7	Undirected
Tek	Grb14	Undirected
Zfp364	Sssca1	Undirected
Zfp364	Pdcd6	Undirected
CASP7	CASP7	Undirected
Esrrb	Esrrb	Undirected
Axin1	Map3k1	Undirected
Axin1	Axin1	Undirected
2600011E07Rik	Tfg	Undirected
PML	SIN3A	Undirected
RING1	CBX4	Undirected
RING1	RING1	Undirected
RING1	BMI1	Undirected
Gtf2e2	1200014M14Rik	Undirected
Sgca	Sgca	Undirected
SYNJ2	ITSN2	Undirected
Epha7	Grip1	Undirected
Cd22	Ap2a2	Undirected
Cd22	Sirpa	Undirected
Cd22	Ap2m1	Undirected
AR	Rnf4	Undirected
AR	NCOA4	Undirected
AR	CREBBP	Undirected
POU3F2	PQBP1	Undirected
Snap25	Snap25	Undirected
GPS1	COPS2	Undirected
Grin2b	Grin1	Undirected
Grin2b	KARS	Undirected
Grin2b	SSR4	Undirected
HS3ST3A1	HS3ST3A1	Undirected
HIRA	HIRIP3	Undirected
Gria3	Canx	Undirected
EXOSC9	EXOSC4	Undirected
Plk4	Plk4	Undirected
CACHD1	XAB2	Undirected
CACHD1	RANBP10	Undirected
Sssca1	Sssca1	Undirected
CSF2	CSF2	Undirected
Capns1	Capn2	Undirected
Cenpf	Rb1	Undirected
Ankrd24	Glcci1	Undirected
Csf1r	Socs1	Undirected
SF3B2	SF3B4	Undirected
Bcl2l11	Bnc1	Undirected
Bcl2l11	Bcl2a1a	Undirected
HDAC3	DAXX	Undirected
TGFA	EGFR	Undirected
Kif3b	Kif3a	Undirected
Kif3b	Kifap3	Undirected
Kif3b	Rab4a	Undirected
Gmeb2	Gmeb2	Undirected
Gemin6	Gemin7	Undirected
Hgs	Stam2	Undirected
NTRK1	Plcg1	Undirected
Syn1	Syn1	Undirected
Syn1	Syn2	Undirected
Flt3	Pik3r1	Undirected
Flt3	Rasa1	Undirected
Flt3	Plcg1	Undirected
SPTAN1	TES	Undirected
SPTAN1	EVL	Undirected
TERF2	TERF2	Undirected
Cdc6	Mcm7	Undirected
Cdc6	Orc1l	Undirected
Cdc6	Orc2l	Undirected
Abcc2	Abcc2	Undirected
Snap25	Stxbp5	Undirected
Snap25	Stx1a	Undirected
GP1BA	F2	Undirected
Pou5f1	Pou5f1	Undirected
Synj2	Sh3gl1	Undirected
Synj2	Sh3gl3	Undirected
AHR	Sp1	Undirected
AHR	ARNTL	Undirected
AHR	RB1	Undirected
Mcf2l	Mcf2l	Undirected
Slc41a3	Pdcd6	Undirected
Myo1c	Actb	Undirected
Ssna1	Ssna1	Undirected
Mlxip	Mlx	Undirected
SHC2	KDR	Undirected
COPS5	NCOA1	Undirected
SKP2	CUL1	Undirected
SKP2	SKP1	Undirected
Clk1	Sfrs1	Undirected
Clk1	U2af2	Undirected
Clk1	Sfrs2	Undirected
Clk1	Sfrs3	Undirected
Clk1	Sfrs4	Undirected
Clk1	Rnps1	Undirected
STK4	STK4	Undirected
Diap2	Cbx1	Undirected
Diap2	Rhoa	Undirected
Diap2	Cdc42	Undirected
Diap2	Rac1	Undirected
Diap2	Cbx5	Undirected
AP3D1	AP3S1	Undirected
AP3D1	AP3S2	Undirected
Hsd17b10	Hsd17b10	Undirected
PKD1	PKD2	Undirected
Gnai1	Oprd1	Undirected
SERPINA1	UGCGL1	Undirected
SERPINA1	Canx	Undirected
Shc1	Insr	Undirected
H2-Aa	Tcrb-V8.2	Undirected
Khdrbs1	Khdrbs1	Undirected
Khdrbs1	Bicc1	Undirected
Mad2l1bp	Trip13	Undirected
CTNND2	CDH2	Undirected
APH1A	PSEN1	Undirected
LRP4	DFNB31	Undirected
EPB41	NUMA1	Undirected
EPB41	CLNS1A	Undirected
Plagl1	AR	Undirected
Plagl1	THRB	Undirected
Plagl1	Nr3c2	Undirected
SFTPD	SFTPD	Undirected
DVL3	CTNNB1	Undirected
DVL3	DVL1	Undirected
CLUAP1	CLU	Undirected
Slc39a11	2010107G23Rik	Undirected
VAV1	GRB2	Undirected
Agtr1b	Agt	Undirected
ICAM1	ICAM1	Undirected
Tlr4	Myd88	Undirected
TP73	HMGB1	Undirected
TP73	TP73	Undirected
Pax6	Mitf	Undirected
Pax6	Vsx2	Undirected
Nrxn1	Nlgn3	Undirected
Nrxn1	Nlgn2	Undirected
Nrxn1	Nlgn1	Undirected
SEMA6A	SORBS1	Undirected
SEMA6A	SH3RF1	Undirected
SEMA6A	SORBS2	Undirected
SEMA6A	ITSN2	Undirected
Arnt2	Sim2	Undirected
Kif2a	Kif2a	Undirected
Kif2a	Tsnax	Undirected
CDC37	HSP90AA1	Undirected
HAX1	YWHAQ	Undirected
PDE3A	PDE3A	Undirected
Rgs9	Gnat1	Undirected
CBLB	CRKL	Undirected
CBLB	SYK	Undirected
CBLB	GRB2	Undirected
FBXO18	SKP1	Undirected
Slc9a3	Mast2	Undirected
Slc9a3	Pdzk1	Undirected
Slc9a3	Slc9a3r1	Undirected
BCL2L1	BAX	Undirected
BCL2L1	BCL2L11	Undirected
Prlr	Prlr	Undirected
Sorbs1	Ptk2	Undirected
Ets1	Ets1	Undirected
Homer2	Homer2	Undirected
ARID1B	SMARCA4	Undirected
Gnai2	Oprd1	Undirected
TRAC	HLA-DRB1	Undirected
CDC2L1	YWHAG	Undirected
CDC2L1	YWHAE	Undirected
CDC2L1	YWHAQ	Undirected
CDC2L1	YWHAB	Undirected
CNOT1	CNOT2	Undirected
CNOT1	CNOT8	Undirected
CNOT1	CNOT4	Undirected
Itga2	Itgb1	Undirected
Itga2	Cd47	Undirected
BMPR1A	BMPR1A	Undirected
1200014M14Rik	1200014M14Rik	Undirected
Grin2a	Grin1	Undirected
IGHA2	IGKC	Undirected
ARHGAP8	CTTN	Undirected
Accn1	Pick1	Undirected
NCOA3	ETV1	Undirected
NCOA3	RXRA	Undirected
NCOA3	VDR	Undirected
NCOA3	THRB	Undirected
Sim2	ARNT2	Undirected
Sim2	ARNT	Undirected
Dlgap1	Dlg4	Undirected
PRPF40A	FNBP4	Undirected
PRPF40A	PTPRF	Undirected
PRPF40A	PECAM1	Undirected
PRPF40A	SDK1	Undirected
PRPF40A	STIM2	Undirected
PRPF40A	HIPK1	Undirected
PRPF40A	FMNL1	Undirected
PRPF40A	PCBP2	Undirected
PRPF40A	RLF	Undirected
PRPF40A	UBQLN2	Undirected
PRPF40A	IL1RAP	Undirected
PRPF40A	LTBP3	Undirected
PRPF40A	ZCCHC8	Undirected
PRPF40A	UBQLN1	Undirected
PRPF40A	ASXL2	Undirected
PRPF40A	PIAS3	Undirected
PRPF40A	SON	Undirected
PRPF40A	BRD4	Undirected
PRPF40A	UBQLN4	Undirected
PRPF40A	HNRNPUL1	Undirected
PRPF40A	UBR4	Undirected
PRPF40A	UBE2I	Undirected
PRPF40A	PFKL	Undirected
PRPF40A	DAAM1	Undirected
PRPF40A	CAP2	Undirected
PRPF40A	DIAPH1	Undirected
PRPF40A	PRKAR1A	Undirected
PRPF40A	FMNL2	Undirected
PRPF40A	SNRP70	Undirected
PRPF40A	PIAS1	Undirected
PRPF40A	VCL	Undirected
PRPF40A	BAT3	Undirected
PRPF40A	ARFGEF2	Undirected
PRPF40A	PRPF40A	Undirected
PRPF40A	FN1	Undirected
PRPF40A	CRKRS	Undirected
PRPF40A	PDCD7	Undirected
PRPF40A	PSG5	Undirected
PRPF40A	CDC2L5	Undirected
COPS2	NR0B1	Undirected
COPS2	NR2F1	Undirected
Lama2	Lama2	Undirected
Syk	CBL	Undirected
Syk	EPOR	Undirected
ENO1	SEDLP	Undirected
Ccdc91	Ccdc91	Undirected
Ly96	Tlr4	Undirected
Ap1g1	Ap1gbp1	Undirected
Id2	Tcf4	Undirected
Id2	Tcfe2a	Undirected
Msx1	Tbp	Undirected
Orc3l	Orc5l	Undirected
Plcg1	Insr	Undirected
RB1	BRF1	Undirected
SEPT8	SEPT8	Undirected
Id1	Tcf4	Undirected
Id1	Tcfe2a	Undirected
SP1	ZBTB16	Undirected
SP1	NFYA	Undirected
CTNNA1	ACTN1	Undirected
Chrm3	Chrm3	Undirected
Med31	Rab25	Undirected
MAD1L1	MAX	Undirected
Gata4	Nkx2-5	Undirected
Adora1	Gnao	Undirected
Adora1	Gnai3	Undirected
Fmr1	Ncl	Undirected
Ufc1	Gstcd	Undirected
SH3GLB1	SH3GLB2	Undirected
SH3GLB1	SH3GLB1	Undirected
ACADM	ACADM	Undirected
Gnas	Adrb2	Undirected
PPP2R1A	PPP2R3A	Undirected
PPP2R1A	PPP2R3B	Undirected
GEMIN7	SNRPE	Undirected
GEMIN7	SNRPD2	Undirected
GEMIN7	SNRPD3	Undirected
Pxn	Ilk	Undirected
Hspa1b	Bag3	Undirected
Hspa1b	Bag4	Undirected
Homer2	Homer3	Undirected
Homer2	Homer1	Undirected
RUSC2	RAB1B	Undirected
RUSC2	GOLGA2	Undirected
Whrn	Myo15	Undirected
Rims1	Rab3a	Undirected
Rims1	Rapgef4	Undirected
Ep300	Notch1	Undirected
Prkaa2	Trp53	Undirected
Pard3	Pvrl3	Undirected
Pard3	Pvrl1	Undirected
Prkca	Prkca	Undirected
Dhcr24	Mdm2	Undirected
Parva	Tesk1	Undirected
Shc1	Shcbp1	Undirected
IGHA2	IGHA2	Undirected
Rtp1	Olfr992	Undirected
Pcbd1	Pcbd1	Undirected
Kcna4	Kcnab1	Undirected
Igk-V8	Igk-V8	Undirected
56304	Igk-V28	Undirected
SORBS2	CBL	Undirected
SORBS2	PTK2B	Undirected
PELP1	RB1	Undirected
HLA-DQB1	HLA-DQA1	Undirected
AAD00000	AAA41395	Undirected
Tcrb-V13	Tcrb-V13	Undirected
ANKS1B	COIL	Undirected
ANKS1B	COIL	Undirected
HIP1R	HIP1R	Undirected
MEGF10	ASCC3L1	Undirected
MEGF10	RANBP10	Undirected
Igh-VJ558	Igl-V1	Undirected
Igh-VJ558	Gm1420	Undirected
NMS	NMUR1	Undirected
NMS	NMUR2	Undirected
CAB08858	CAB08858	Undirected
MYL6B	MYO5A	Undirected
SUB1	SUB1	Undirected
PTRH2	AES	Undirected
PTRH2	PTRH2	Undirected
PPCS	PPCS	Undirected
SETD7	SETD7	Undirected
SPINK7	EPB42	Undirected
SPINK7	AAN27916	Undirected
SPINK7	MRPS12	Undirected
SPINK7	MT1G	Undirected
SPINK7	MT2A	Undirected
SPINK7	C9orf86	Undirected
CRTC2	SNF1LK2	Undirected
CRTC2	PPP3CA	Undirected
CRTC2	YWHAB	Undirected
TRAK1	KIF5B	Undirected
Irak1	Irak1	Undirected
Eaf2	Ikbkg	Undirected
Mapk8ip3	Mapk10	Undirected
Mapk8ip3	Mapk8	Undirected
Mapk8ip3	Mapk9	Undirected
Nova1	Rap1gds1	Undirected
Nova1	Nrg3	Undirected
Nova1	Synj2bp	Undirected
Nova1	Bard1	Undirected
Nova1	Gnao1	Undirected
Nova1	Dlg2	Undirected
Nova1	Kcnh7	Undirected
Nova1	Cdkal1	Undirected
Nova1	Caln1	Undirected
Nova1	Mef2d	Undirected
Nova1	Tegt	Undirected
Nova1	Ntrk3	Undirected
Nova1	Cdh13	Undirected
Nova1	Cacna1g	Undirected
Nova1	Zfp526	Undirected
Nova1	Sec61a1	Undirected
Nova1	Mtap1b	Undirected
Nova1	Rbm9	Undirected
Nova1	Mid2	Undirected
Nova1	Uqcc	Undirected
Nova1	Serinc3	Undirected
Nova1	Spnb2	Undirected
Nova1	B230380D07Rik	Undirected
Nova1	Gsr	Undirected
Nova1	Tubb6	Undirected
Nova1	Sept7	Undirected
Nova1	Nope	Undirected
Nova1	Dner	Undirected
Nova1	Spg20	Undirected
Nova1	Man2a1	Undirected
Nova1	Dpp6	Undirected
Nova1	Celsr2	Undirected
Nova1	Pax6	Undirected
Nova1	Adam12	Undirected
Nova1	Ryr2	Undirected
Nova1	Rpe	Undirected
Nova1	Twf2	Undirected
Nova1	Ncam1	Undirected
Nova1	Mpp6	Undirected
Nova1	Bach2	Undirected
Nova1	Brunol4	Undirected
Nova1	A630007B06Rik	Undirected
Nova1	Neo1	Undirected
Nova1	Purg	Undirected
Nova1	Phf12	Undirected
Nova1	Rab23	Undirected
Nova1	Zc3h7a	Undirected
Nova1	Rabep1	Undirected
Nova1	Fgd4	Undirected
Nova1	Azi2	Undirected
Nova1	Nfu1	Undirected
Nova1	Agtrl1	Undirected
Nova1	Trpc4	Undirected
Nova1	Eps15l1	Undirected
Nova1	Lifr	Undirected
Nova1	Nrxn3	Undirected
Nova1	Ebf1	Undirected
Nova1	Hmbox1	Undirected
Nova1	Zfp521	Undirected
Nova1	Chst8	Undirected
Nova1	2310028H24Rik	Undirected
Nova1	Cyb5r3	Undirected
Nova1	Pnoc	Undirected
Nova1	Tbl1xr1	Undirected
Nova1	Eif4g2	Undirected
Nova1	1110031B06Rik	Undirected
Nova1	Plcd1	Undirected
Nova1	Pole4	Undirected
Nova1	C230094A16Rik	Undirected
Nova1	Asph	Undirected
Nova1	Gphn	Undirected
Nova1	Fads1	Undirected
Nova1	Cfdp1	Undirected
Nova1	5830434P21Rik	Undirected
Nova1	Hivep1	Undirected
Nova1	Adam11	Undirected
Nova1	Calm1	Undirected
Nova1	Rpl13a	Undirected
Nova1	Sgip1	Undirected
Nova1	Rora	Undirected
Nova1	Copg2	Undirected
Nova1	Plekha6	Undirected
Nova1	Spata5	Undirected
Nova1	Bcap29	Undirected
Nova1	Kcnk1	Undirected
Nova1	Dynll2	Undirected
Nova1	Tcf4	Undirected
Nova1	Api5	Undirected
Nova1	Smarcb1	Undirected
Nova1	Cugbp2	Undirected
Nova1	Cacna1c	Undirected
Nova1	Chrna4	Undirected
Nova1	Accn1	Undirected
Nova1	Inpp5e	Undirected
Nova1	Nfib	Undirected
Nova1	Atxn2l	Undirected
Nova1	Cacna1e	Undirected
Nova1	Fads2	Undirected
Nova1	Rab3c	Undirected
Nova1	Cyb5b	Undirected
Nova1	Scamp5	Undirected
Nova1	Pacsin1	Undirected
Nova1	Hs6st3	Undirected
Nova1	Atxn1	Undirected
Nova1	Cmtm6	Undirected
Nova1	Pde4d	Undirected
Nova1	Tspan5	Undirected
Nova1	Slc17a6	Undirected
Nova1	Sparc	Undirected
Nova1	Kcnq3	Undirected
Nova1	Prkag2	Undirected
Nova1	Meis2	Undirected
Nova1	Myo10	Undirected
Nova1	Ube4b	Undirected
Nova1	Zdhhc1	Undirected
Nova1	Csmd1	Undirected
Nova1	Odz2	Undirected
Nova1	Ptbp2	Undirected
Nova1	Gpc3	Undirected
Nova1	Ugp2	Undirected
Nova1	Lass2	Undirected
Nova1	Srgap2	Undirected
Nova1	6330403K07Rik	Undirected
Nova1	Ccdc85a	Undirected
Nova1	1500001A10Rik	Undirected
Nova1	Pom121	Undirected
Nova1	A930034L06Rik	Undirected
Nova1	Dbc1	Undirected
Nova1	Sdc3	Undirected
Nova1	D1Bwg0212e	Undirected
Crebbp	Zbtb17	Undirected
Crebbp	Gak	Undirected
Crebbp	Cnot3	Undirected
Crebbp	Eif2b1	Undirected
